# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Nov 13 15:10:53 CET 2022
# PARSEC isochrones, release v1.0 (Bressan et al. 2012)
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 6.60000 6.0000000000 2.6182599138    6.000  3.026  4.2892  4.298    0 -2.796 -1.916 -1.119 -0.926 -0.837 -0.716 -0.442 -0.358 -0.291
0.0152 0.01508 6.60000 6.1999998093 2.6189141709    6.200  3.077  4.2971  4.294    0 -2.922 -2.013 -1.202 -1.005 -0.914 -0.791 -0.512 -0.427 -0.358
0.0152 0.01508 6.60000 6.4000000954 2.6195216279    6.399  3.125  4.3042  4.288    0 -3.042 -2.107 -1.284 -1.084 -0.992 -0.866 -0.583 -0.496 -0.426
0.0152 0.01508 6.60000 6.6316614151 2.6201728459    6.629  3.179  4.3124  4.282    0 -3.177 -2.211 -1.375 -1.171 -1.077 -0.948 -0.660 -0.572 -0.499
0.0152 0.01508 6.60000 7.0000000000 2.6211069280    6.996  3.261  4.3253  4.275    0 -3.383 -2.371 -1.513 -1.304 -1.206 -1.074 -0.777 -0.686 -0.612
0.0152 0.01508 6.60000 8.0000000000 2.6231516585    8.001  3.462  4.3558  4.254    0 -3.886 -2.763 -1.855 -1.634 -1.529 -1.388 -1.073 -0.975 -0.894
0.0152 0.01508 6.60000 9.0000000000 2.6246829947    8.995  3.638  4.3819  4.234    0 -4.324 -3.108 -2.158 -1.927 -1.818 -1.669 -1.339 -1.234 -1.148
0.0152 0.01508 6.60000 9.4736089706 2.6252799075    9.470  3.713  4.3929  4.225    0 -4.513 -3.257 -2.290 -2.056 -1.944 -1.792 -1.456 -1.349 -1.261
0.0152 0.01508 6.60000 10.0000000000 2.6258676431    9.998  3.793  4.4046  4.215    1 -4.713 -3.415 -2.432 -2.192 -2.078 -1.924 -1.581 -1.472 -1.382
0.0152 0.01508 6.60000 10.3893432617 2.6262585779   10.389  3.849  4.4125  4.208    1 -4.852 -3.526 -2.531 -2.288 -2.172 -2.016 -1.669 -1.559 -1.466
0.0152 0.01508 6.60000 11.0000000000 2.6268081058   11.001  3.932  4.4243  4.197    1 -5.060 -3.692 -2.681 -2.433 -2.315 -2.156 -1.802 -1.690 -1.595
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.00000 0.1000000015 1.1711064122    0.100 -1.844  3.5202  4.315    0 9.380 14.315 12.844 11.275 10.158 8.814 7.566 7.016 6.763
0.0152 0.01508 7.00000 0.1015449464 1.1838837672    0.102 -1.835  3.5208  4.315    0 9.357 14.279 12.811 11.244 10.129 8.789 7.544 6.994 6.742
0.0152 0.01508 7.00000 0.1118659303 1.2632151540    0.112 -1.774  3.5246  4.311    0 9.204 14.042 12.592 11.038 9.939 8.626 7.400 6.847 6.598
0.0152 0.01508 7.00000 0.1200000048 1.3193154741    0.120 -1.729  3.5277  4.309    0 9.093 13.865 12.428 10.885 9.797 8.505 7.295 6.740 6.493
0.0152 0.01508 7.00000 0.1340199560 1.4052716776    0.134 -1.660  3.5320  4.305    0 8.920 13.602 12.185 10.654 9.582 8.323 7.133 6.575 6.330
0.0152 0.01508 7.00000 0.1400000006 1.4384526719    0.140 -1.632  3.5338  4.303    0 8.849 13.496 12.086 10.561 9.494 8.249 7.068 6.508 6.264
0.0152 0.01508 7.00000 0.1599999964 1.5372931554    0.160 -1.548  3.5391  4.299    0 8.640 13.179 11.793 10.282 9.234 8.028 6.873 6.309 6.068
0.0152 0.01508 7.00000 0.1783747524 1.6148896381    0.178 -1.482  3.5435  4.297    0 8.474 12.931 11.560 10.061 9.027 7.853 6.718 6.150 5.911
0.0152 0.01508 7.00000 0.2000000030 1.6938790862    0.200 -1.410  3.5481  4.293    0 8.295 12.681 11.318 9.831 8.810 7.666 6.550 5.978 5.743
0.0152 0.01508 7.00000 0.2500000000 1.8403257998    0.250 -1.272  3.5573  4.290    0 7.951 12.196 10.850 9.384 8.390 7.305 6.229 5.648 5.419
0.0152 0.01508 7.00000 0.3000000119 1.9529139769    0.300 -1.162  3.5653  4.290    0 7.675 11.822 10.479 9.030 8.055 7.018 5.973 5.383 5.163
0.0152 0.01508 7.00000 0.3269570768 2.0039483295    0.327 -1.110  3.5693  4.291    0 7.544 11.643 10.301 8.860 7.896 6.882 5.853 5.259 5.043
0.0152 0.01508 7.00000 0.3500000238 2.0434175133    0.350 -1.068  3.5724  4.292    0 7.441 11.499 10.182 8.758 7.795 6.778 5.745 5.151 4.940
0.0152 0.01508 7.00000 0.3814454675 2.0921389658    0.381 -1.017  3.5766  4.295    0 7.312 11.314 10.040 8.645 7.680 6.649 5.606 5.011 4.809
0.0152 0.01508 7.00000 0.4000000060 2.1185024399    0.400 -0.988  3.5790  4.295    0 7.239 11.210 9.960 8.580 7.614 6.576 5.528 4.933 4.736
0.0152 0.01508 7.00000 0.4500000179 2.1822809362    0.450 -0.916  3.5851  4.299    0 7.061 10.927 9.734 8.394 7.435 6.400 5.345 4.740 4.558
0.0152 0.01508 7.00000 0.4740336239 2.2097453285    0.474 -0.885  3.5879  4.303    0 6.984 10.748 9.571 8.248 7.310 6.327 5.289 4.657 4.490
0.0152 0.01508 7.00000 0.5000000000 2.2374541529    0.500 -0.852  3.5908  4.305    0 6.901 10.559 9.399 8.093 7.178 6.249 5.229 4.568 4.416
0.0152 0.01508 7.00000 0.5428268313 2.2776289754    0.542 -0.802  3.5955  4.309    0 6.776 10.263 9.132 7.852 6.974 6.131 5.139 4.433 4.305
0.0152 0.01508 7.00000 0.5500000119 2.2836582633    0.550 -0.794  3.5963  4.310    0 6.756 10.215 9.089 7.813 6.941 6.112 5.125 4.412 4.288
0.0152 0.01508 7.00000 0.5612739921 2.2927771928    0.561 -0.782  3.5975  4.311    0 6.725 10.140 9.021 7.753 6.890 6.084 5.104 4.379 4.261
0.0152 0.01508 7.00000 0.6000000238 2.3211213258    0.600 -0.739  3.6016  4.314    0 6.618 9.968 8.857 7.599 6.751 5.976 5.012 4.282 4.169
0.0152 0.01508 7.00000 0.6425640583 2.3477870446    0.643 -0.694  3.6061  4.316    0 6.504 9.796 8.691 7.442 6.609 5.862 4.914 4.182 4.072
0.0152 0.01508 7.00000 0.6499999762 2.3520353107    0.650 -0.686  3.6069  4.316    0 6.485 9.767 8.663 7.416 6.585 5.842 4.897 4.165 4.055
0.0152 0.01508 7.00000 0.7000000477 2.3779267258    0.700 -0.636  3.6121  4.320    0 6.361 9.574 8.479 7.242 6.427 5.717 4.790 4.057 3.951
0.0152 0.01508 7.00000 0.7500000000 2.3998889087    0.750 -0.586  3.6176  4.322    0 6.236 9.369 8.289 7.066 6.270 5.591 4.682 3.951 3.848
0.0152 0.01508 7.00000 0.8144126534 2.4236624578    0.814 -0.511  3.6265  4.318    0 6.048 9.049 7.994 6.797 6.031 5.401 4.523 3.795 3.698
0.0152 0.01508 7.00000 0.8432897329 2.4329746863    0.843 -0.485  3.6297  4.320    0 5.983 8.927 7.891 6.705 5.950 5.332 4.466 3.746 3.651
0.0152 0.01508 7.00000 0.8500000238 2.4350346840    0.850 -0.483  3.6300  4.322    0 5.977 8.916 7.881 6.697 5.943 5.326 4.461 3.742 3.648
0.0152 0.01508 7.00000 0.9000000358 2.4492786175    0.899 -0.425  3.6376  4.320    0 5.833 8.639 7.646 6.490 5.763 5.174 4.337 3.638 3.547
0.0152 0.01508 7.00000 0.9152115583 2.4532585645    0.915 -0.410  3.6399  4.320    0 5.794 8.560 7.581 6.433 5.713 5.133 4.304 3.610 3.522
0.0152 0.01508 7.00000 0.9500000477 2.4618122009    0.950 -0.364  3.6460  4.316    0 5.681 8.338 7.395 6.272 5.573 5.013 4.207 3.530 3.445
0.0152 0.01508 7.00000 1.0000000000 2.4729154477    1.000 -0.300  3.6551  4.311    0 5.521 8.013 7.129 6.041 5.374 4.843 4.070 3.421 3.342
0.0152 0.01508 7.00000 1.0337216854 2.4797104336    1.033 -0.262  3.6611  4.311    0 5.425 7.812 6.970 5.905 5.258 4.742 3.992 3.364 3.288
0.0152 0.01508 7.00000 1.0499999523 2.4828114860    1.050 -0.241  3.6644  4.309    0 5.372 7.701 6.882 5.829 5.194 4.686 3.948 3.331 3.257
0.0152 0.01508 7.00000 1.0674037933 2.4860069393    1.067 -0.218  3.6680  4.308    0 5.314 7.579 6.786 5.746 5.124 4.624 3.900 3.295 3.223
0.0152 0.01508 7.00000 1.0999119282 2.4916653357    1.099 -0.170  3.6755  4.303    0 5.195 7.329 6.592 5.580 4.982 4.499 3.802 3.223 3.154
0.0152 0.01508 7.00000 1.1000000238 2.4916801480    1.099 -0.170  3.6755  4.303    0 5.194 7.328 6.591 5.579 4.982 4.499 3.802 3.223 3.154
0.0152 0.01508 7.00000 1.1499999762 2.4996678137    1.149 -0.091  3.6876  4.292    0 4.998 6.924 6.278 5.312 4.753 4.297 3.643 3.103 3.041
0.0152 0.01508 7.00000 1.1829911470 2.5045151843    1.182 -0.040  3.6956  4.285    0 4.869 6.660 6.077 5.140 4.606 4.166 3.540 3.025 2.966
0.0152 0.01508 7.00000 1.2000000477 2.5068948796    1.200 -0.011  3.7000  4.280    0 4.798 6.518 5.969 5.049 4.527 4.094 3.484 2.982 2.925
0.0152 0.01508 7.00000 1.2297395468 2.5108743685    1.229  0.039  3.7075  4.271    0 4.673 6.273 5.782 4.892 4.390 3.971 3.386 2.906 2.852
0.0152 0.01508 7.00000 1.2500000000 2.5134610955    1.250  0.075  3.7128  4.263    0 4.582 6.098 5.648 4.780 4.292 3.882 3.314 2.851 2.799
0.0152 0.01508 7.00000 1.2874102592 2.5179922647    1.287  0.145  3.7228  4.246    0 4.407 5.769 5.396 4.567 4.104 3.712 3.176 2.741 2.693
0.0152 0.01508 7.00000 1.2999999523 2.5194498592    1.300  0.170  3.7263  4.239    0 4.345 5.655 5.307 4.493 4.038 3.652 3.127 2.701 2.654
0.0152 0.01508 7.00000 1.3147301674 2.5211145878    1.315  0.200  3.7303  4.230    0 4.270 5.522 5.203 4.407 3.961 3.582 3.069 2.653 2.608
0.0152 0.01508 7.00000 1.3461298943 2.5245237717    1.346  0.269  3.7393  4.207    0 4.097 5.220 4.965 4.209 3.782 3.418 2.932 2.540 2.498
0.0152 0.01508 7.00000 1.3500001431 2.5249313723    1.350  0.278  3.7404  4.204    0 4.075 5.183 4.935 4.184 3.760 3.397 2.915 2.525 2.483
0.0152 0.01508 7.00000 1.3651450872 2.5265008655    1.365  0.313  3.7448  4.191    0 3.987 5.038 4.817 4.085 3.671 3.315 2.845 2.466 2.426
0.0152 0.01508 7.00000 1.3974565268 2.5297189555    1.398  0.396  3.7546  4.158    0 3.781 4.709 4.546 3.858 3.464 3.124 2.682 2.326 2.289
0.0152 0.01508 7.00000 1.4000000954 2.5299650415    1.400  0.403  3.7554  4.155    0 3.764 4.682 4.524 3.839 3.447 3.108 2.668 2.314 2.277
0.0152 0.01508 7.00000 1.4146877527 2.5313661658    1.415  0.443  3.7599  4.137    0 3.661 4.527 4.392 3.728 3.345 3.014 2.586 2.243 2.208
0.0152 0.01508 7.00000 1.4399758577 2.5337016760    1.440  0.519  3.7682  4.102    0 3.472 4.244 4.151 3.523 3.157 2.839 2.435 2.110 2.077
0.0152 0.01508 7.00000 1.4500000477 2.5346015836    1.450  0.550  3.7717  4.088    0 3.394 4.132 4.052 3.440 3.080 2.768 2.372 2.056 2.024
0.0152 0.01508 7.00000 1.4682906866 2.5362072433    1.468  0.609  3.7781  4.060    0 3.248 3.921 3.868 3.283 2.937 2.635 2.256 1.954 1.924
0.0152 0.01508 7.00000 1.4903352261 2.5380823376    1.490  0.679  3.7863  4.029    0 3.072 3.674 3.646 3.096 2.766 2.477 2.119 1.835 1.807
0.0152 0.01508 7.00000 1.5000000000 2.5388844597    1.500  0.710  3.7900  4.016    0 2.995 3.567 3.548 3.014 2.691 2.408 2.060 1.784 1.757
0.0152 0.01508 7.00000 1.5001648664 2.5388980396    1.500  0.711  3.7901  4.016    0 2.993 3.565 3.547 3.012 2.690 2.407 2.059 1.783 1.756
0.0152 0.01508 7.00000 1.5239058733 2.5408183447    1.524  0.784  3.8001  3.989    0 2.810 3.310 3.311 2.817 2.514 2.248 1.925 1.670 1.646
0.0152 0.01508 7.00000 1.5428001881 2.5422981507    1.543  0.840  3.8090  3.974    0 2.669 3.114 3.126 2.667 2.381 2.129 1.828 1.592 1.569
0.0152 0.01508 7.00000 1.5499999523 2.5428511323    1.550  0.862  3.8126  3.969    0 2.616 3.044 3.057 2.611 2.332 2.086 1.793 1.565 1.543
0.0152 0.01508 7.00000 1.5559291840 2.5433021137    1.556  0.879  3.8158  3.966    0 2.573 2.985 3.000 2.565 2.293 2.052 1.767 1.545 1.524
0.0152 0.01508 7.00000 1.5624699593 2.5437950462    1.562  0.896  3.8196  3.966    0 2.530 2.922 2.939 2.519 2.254 2.020 1.743 1.529 1.509
0.0152 0.01508 7.00000 1.5812683105 2.5451856757    1.581  0.943  3.8319  3.974    0 2.412 2.752 2.772 2.391 2.150 1.938 1.690 1.501 1.483
0.0152 0.01508 7.00000 1.5976150036 2.5463643983    1.597  0.976  3.8445  3.995    0 2.329 2.626 2.641 2.300 2.083 1.893 1.674 1.509 1.492
0.0152 0.01508 7.00000 1.6000000238 2.5465340628    1.600  0.981  3.8465  3.999    0 2.317 2.609 2.623 2.287 2.074 1.887 1.672 1.511 1.495
0.0152 0.01508 7.00000 1.6016079187 2.5466481166    1.601  0.984  3.8479  4.002    0 2.309 2.597 2.610 2.278 2.069 1.884 1.672 1.513 1.497
0.0152 0.01508 7.00000 1.6206425428 2.5479785582    1.620  1.001  3.8623  4.047    0 2.266 2.517 2.521 2.229 2.047 1.888 1.707 1.575 1.562
0.0152 0.01508 7.00000 1.6496225595 2.5499364997    1.649  0.980  3.8740  4.123    0 2.319 2.545 2.545 2.282 2.122 1.982 1.827 1.714 1.703
0.0152 0.01508 7.00000 1.6500000954 2.5499614852    1.649  0.980  3.8741  4.124    0 2.321 2.547 2.546 2.284 2.123 1.984 1.829 1.716 1.704
0.0152 0.01508 7.00000 1.6622946262 2.5507680173    1.662  0.956  3.8747  4.153    0 2.380 2.603 2.607 2.344 2.185 2.046 1.892 1.780 1.768
0.0152 0.01508 7.00000 1.6745541096 2.5515587037    1.674  0.930  3.8736  4.178    0 2.446 2.669 2.678 2.411 2.249 2.107 1.951 1.837 1.825
0.0152 0.01508 7.00000 1.6870173216 2.5523489981    1.686  0.906  3.8719  4.198    0 2.504 2.729 2.743 2.471 2.305 2.159 2.000 1.882 1.871
0.0152 0.01508 7.00000 1.7000000477 2.5531580802    1.699  0.893  3.8710  4.211    0 2.536 2.762 2.779 2.504 2.335 2.188 2.026 1.907 1.896
0.0152 0.01508 7.00000 1.7097527981 2.5537565851    1.709  0.890  3.8710  4.216    0 2.545 2.771 2.788 2.513 2.344 2.197 2.035 1.915 1.904
0.0152 0.01508 7.00000 1.7303513288 2.5549952106    1.729  0.890  3.8717  4.224    0 2.544 2.769 2.786 2.513 2.345 2.199 2.039 1.920 1.909
0.0152 0.01508 7.00000 1.7500000000 2.5561455243    1.749  0.922  3.8780  4.223    0 2.465 2.679 2.688 2.431 2.276 2.141 1.994 1.887 1.876
0.0152 0.01508 7.00000 1.7690178156 2.5572309649    1.768  0.953  3.8845  4.222    0 2.387 2.592 2.592 2.352 2.210 2.088 1.954 1.858 1.848
0.0152 0.01508 7.00000 1.8000000715 2.5589429150    1.799  1.010  3.8980  4.227    0 2.244 2.434 2.417 2.212 2.097 1.999 1.891 1.816 1.808
0.0152 0.01508 7.00000 1.8118381500 2.5595792866    1.811  1.032  3.9033  4.229    0 2.189 2.374 2.349 2.159 2.054 1.965 1.868 1.801 1.793
0.0152 0.01508 7.00000 1.8377851248 2.5609411788    1.837  1.085  3.9178  4.240    0 2.057 2.227 2.189 2.039 1.961 1.896 1.824 1.777 1.770
0.0152 0.01508 7.00000 1.8499999046 2.5615671142    1.849  1.112  3.9257  4.248    0 1.990 2.153 2.113 1.984 1.920 1.867 1.808 1.770 1.764
0.0152 0.01508 7.00000 1.8574385643 2.5619436667    1.856  1.128  3.9307  4.253    0 1.949 2.107 2.067 1.951 1.895 1.850 1.799 1.767 1.760
0.0152 0.01508 7.00000 1.8746585846 2.5628021905    1.874  1.163  3.9423  4.269    0 1.861 2.010 1.978 1.889 1.850 1.820 1.787 1.766 1.761
0.0152 0.01508 7.00000 1.8994141817 2.5640050978    1.898  1.195  3.9548  4.293    0 1.783 1.924 1.909 1.846 1.823 1.806 1.791 1.780 1.778
0.0152 0.01508 7.00000 1.9000000954 2.5640331317    1.899  1.191  3.9539  4.293    0 1.792 1.933 1.917 1.851 1.827 1.810 1.794 1.782 1.779
0.0152 0.01508 7.00000 1.9120811224 2.5646067661    1.911  1.202  3.9591  4.305    0 1.764 1.903 1.896 1.840 1.822 1.810 1.801 1.793 1.791
0.0152 0.01508 7.00000 1.9500001669 2.5663542767    1.950  1.219  3.9686  4.335    0 1.723 1.860 1.873 1.833 1.824 1.820 1.823 1.822 1.822
0.0152 0.01508 7.00000 1.9552359581 2.5665894529    1.955  1.221  3.9697  4.339    0 1.718 1.855 1.870 1.832 1.824 1.821 1.826 1.825 1.825
0.0152 0.01508 7.00000 2.0000000000 2.5685424513    2.000  1.246  3.9763  4.351    0 1.656 1.793 1.822 1.795 1.793 1.796 1.809 1.812 1.813
0.0152 0.01508 7.00000 2.0411581993 2.5702514771    2.041  1.267  3.9819  4.361    0 1.604 1.743 1.785 1.767 1.768 1.776 1.796 1.801 1.804
0.0152 0.01508 7.00000 2.0499999523 2.5706083333    2.050  1.274  3.9834  4.361    0 1.585 1.724 1.771 1.755 1.757 1.765 1.787 1.793 1.796
0.0152 0.01508 7.00000 2.0999999046 2.5725614918    2.099  1.316  3.9916  4.362    0 1.479 1.621 1.687 1.684 1.692 1.707 1.738 1.748 1.753
0.0152 0.01508 7.00000 2.1500000954 2.5744105556    2.149  1.358  3.9995  4.363    0 1.376 1.521 1.609 1.618 1.630 1.650 1.690 1.703 1.711
0.0152 0.01508 7.00000 2.2000000477 2.5761632879    2.199  1.398  4.0072  4.363    0 1.276 1.426 1.535 1.554 1.571 1.595 1.644 1.660 1.670
0.0152 0.01508 7.00000 2.2500000000 2.5778267375    2.249  1.437  4.0146  4.364    0 1.179 1.333 1.464 1.493 1.513 1.541 1.598 1.617 1.629
0.0152 0.01508 7.00000 2.2999999523 2.5794072884    2.299  1.474  4.0217  4.364    0 1.084 1.244 1.397 1.433 1.456 1.488 1.553 1.575 1.589
0.0152 0.01508 7.00000 2.4000000954 2.5823423892    2.399  1.547  4.0352  4.364    0 0.903 1.075 1.269 1.320 1.348 1.386 1.466 1.492 1.510
0.0152 0.01508 7.00000 2.5999999046 2.5874412955    2.600  1.683  4.0600  4.362    0 0.563 0.763 1.036 1.109 1.144 1.193 1.297 1.331 1.355
0.0152 0.01508 7.00000 2.8000001907 2.5917117867    2.800  1.807  4.0822  4.359    0 0.252 0.486 0.828 0.916 0.956 1.013 1.139 1.178 1.208
0.0152 0.01508 7.00000 3.0000000000 2.5953341962    3.000  1.922  4.1024  4.354    0 -0.036 0.237 0.638 0.738 0.783 0.846 0.990 1.035 1.069
0.0152 0.01508 7.00000 3.2000000477 2.5984409005    3.199  2.029  4.1207  4.349    0 -0.303 0.012 0.464 0.573 0.622 0.691 0.851 0.899 0.937
0.0152 0.01508 7.00000 3.4000000954 2.6011310876    3.398  2.129  4.1378  4.343    0 -0.554 -0.195 0.302 0.420 0.472 0.547 0.720 0.772 0.813
0.0152 0.01508 7.00000 3.6000001431 2.6034804607    3.598  2.223  4.1534  4.336    0 -0.788 -0.385 0.149 0.276 0.332 0.412 0.596 0.651 0.695
0.0152 0.01508 7.00000 3.8000001907 2.6055477311    3.798  2.312  4.1680  4.330    0 -1.010 -0.562 0.006 0.140 0.200 0.283 0.478 0.537 0.584
0.0152 0.01508 7.00000 4.0000000000 2.6073790840    4.001  2.395  4.1812  4.322    0 -1.217 -0.727 -0.130 0.011 0.073 0.162 0.365 0.427 0.476
0.0152 0.01508 7.00000 4.1999998093 2.6090113217    4.198  2.474  4.1944  4.316    0 -1.415 -0.881 -0.257 -0.109 -0.044 0.048 0.261 0.325 0.376
0.0152 0.01508 7.00000 4.4000000954 2.6104741055    4.397  2.550  4.2064  4.309    0 -1.604 -1.028 -0.379 -0.226 -0.158 -0.062 0.159 0.226 0.279
0.0152 0.01508 7.00000 4.5999999046 2.6117915791    4.597  2.621  4.2178  4.303    0 -1.783 -1.167 -0.496 -0.337 -0.266 -0.167 0.062 0.131 0.186
0.0152 0.01508 7.00000 4.8000001907 2.6129836005    4.798  2.690  4.2286  4.296    0 -1.955 -1.300 -0.609 -0.444 -0.370 -0.268 -0.032 0.039 0.096
0.0152 0.01508 7.00000 5.0000000000 2.6140666223    4.999  2.755  4.2388  4.289    0 -2.118 -1.426 -0.717 -0.547 -0.471 -0.365 -0.123 -0.050 0.009
0.0152 0.01508 7.00000 5.1999998093 2.6150544000    5.200  2.818  4.2486  4.282    0 -2.276 -1.548 -0.820 -0.646 -0.567 -0.459 -0.210 -0.135 -0.074
0.0152 0.01508 7.00000 5.3999996185 2.6159585084    5.401  2.879  4.2579  4.275    0 -2.427 -1.665 -0.921 -0.742 -0.661 -0.550 -0.295 -0.218 -0.156
0.0152 0.01508 7.00000 5.5999994278 2.6167887546    5.601  2.937  4.2667  4.268    0 -2.573 -1.778 -1.019 -0.835 -0.752 -0.638 -0.378 -0.299 -0.235
0.0152 0.01508 7.00000 5.8000001907 2.6175535027    5.801  2.993  4.2752  4.261    0 -2.713 -1.887 -1.113 -0.926 -0.840 -0.723 -0.458 -0.377 -0.312
0.0152 0.01508 7.00000 5.8364977837 2.6176865717    5.837  3.003  4.2767  4.260    0 -2.738 -1.907 -1.130 -0.942 -0.856 -0.739 -0.472 -0.391 -0.326
0.0152 0.01508 7.00000 6.0000000000 2.6182599138    6.000  3.048  4.2835  4.255    0 -2.849 -1.993 -1.204 -1.013 -0.926 -0.806 -0.536 -0.453 -0.386
0.0152 0.01508 7.00000 6.1483893394 2.6187500203    6.148  3.087  4.2893  4.249    0 -2.946 -2.069 -1.271 -1.077 -0.988 -0.866 -0.592 -0.509 -0.441
0.0152 0.01508 7.00000 6.1999998093 2.6189141709    6.200  3.100  4.2913  4.248    0 -2.980 -2.095 -1.293 -1.098 -1.009 -0.887 -0.612 -0.528 -0.460
0.0152 0.01508 7.00000 6.4000000954 2.6195216279    6.399  3.151  4.2987  4.241    0 -3.106 -2.195 -1.380 -1.181 -1.090 -0.966 -0.686 -0.600 -0.531
0.0152 0.01508 7.00000 7.0000000000 2.6211069280    6.996  3.294  4.3197  4.220    0 -3.465 -2.477 -1.627 -1.419 -1.323 -1.192 -0.899 -0.809 -0.736
0.0152 0.01508 7.00000 7.1827168465 2.6215296178    7.180  3.335  4.3255  4.213    0 -3.567 -2.558 -1.698 -1.488 -1.390 -1.258 -0.960 -0.869 -0.795
0.0152 0.01508 7.00000 7.8277215958 2.6228420361    7.828  3.472  4.3449  4.191    0 -3.911 -2.833 -1.940 -1.723 -1.620 -1.482 -1.173 -1.078 -0.999
0.0152 0.01508 7.00000 8.0000000000 2.6231516585    8.001  3.508  4.3498  4.185    0 -3.999 -2.904 -2.003 -1.784 -1.680 -1.541 -1.229 -1.132 -1.052
0.0152 0.01508 7.00000 8.0909309387 2.6233089811    8.091  3.526  4.3522  4.181    0 -4.044 -2.940 -2.035 -1.815 -1.711 -1.571 -1.257 -1.160 -1.080
0.0152 0.01508 7.00000 8.6600227356 2.6242079086    8.656  3.635  4.3668  4.159    0 -4.319 -3.164 -2.234 -2.008 -1.902 -1.757 -1.435 -1.334 -1.251
0.0152 0.01508 7.00000 9.0000000000 2.6246829947    8.995  3.699  4.3749  4.145    0 -4.477 -3.294 -2.351 -2.122 -2.014 -1.868 -1.541 -1.438 -1.353
0.0152 0.01508 7.00000 9.3966474533 2.6251876094    9.392  3.769  4.3836  4.128    0 -4.652 -3.439 -2.482 -2.250 -2.140 -1.991 -1.659 -1.555 -1.468
0.0152 0.01508 7.00000 9.9692058563 2.6258352212    9.967  3.867  4.3953  4.103    1 -4.896 -3.643 -2.668 -2.431 -2.319 -2.167 -1.829 -1.722 -1.633
0.0152 0.01508 7.00000 10.0000000000 2.6258676431    9.998  3.872  4.3959  4.102    1 -4.909 -3.654 -2.678 -2.441 -2.329 -2.177 -1.838 -1.731 -1.642
0.0152 0.01508 7.00000 10.4745197296 2.6263396590   10.474  3.948  4.4045  4.080    1 -5.100 -3.815 -2.827 -2.586 -2.472 -2.318 -1.975 -1.866 -1.775
0.0152 0.01508 7.00000 10.8789529800 2.6267048038   10.880  4.012  4.4112  4.060    1 -5.259 -3.951 -2.953 -2.709 -2.594 -2.438 -2.091 -1.981 -1.889
0.0152 0.01508 7.00000 11.0000000000 2.6268081058   11.001  4.030  4.4132  4.054    1 -5.306 -3.992 -2.991 -2.746 -2.630 -2.474 -2.126 -2.016 -1.923
0.0152 0.01508 7.00000 11.3547086716 2.6270962834   11.356  4.084  4.4182  4.034    1 -5.439 -4.109 -3.100 -2.853 -2.737 -2.579 -2.228 -2.117 -2.023
0.0152 0.01508 7.00000 11.7373428345 2.6273847992   11.738  4.140  4.4232  4.012    1 -5.581 -4.235 -3.219 -2.969 -2.852 -2.693 -2.339 -2.227 -2.132
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.40000 0.1000000015 1.1711064122    0.100 -2.113  3.5240  4.599    0 10.052 14.903 13.450 11.894 10.792 9.475 8.246 7.694 7.444
0.0152 0.01508 7.40000 0.1057069525 1.2170839642    0.106 -2.078  3.5266  4.599    0 9.965 14.759 13.318 11.771 10.679 9.381 8.165 7.611 7.363
0.0152 0.01508 7.40000 0.1179880276 1.3059089688    0.118 -2.006  3.5323  4.596    0 9.784 14.461 13.045 11.515 10.444 9.186 7.998 7.440 7.195
0.0152 0.01508 7.40000 0.1200000048 1.3193154741    0.120 -1.995  3.5332  4.597    0 9.756 14.415 13.002 11.475 10.407 9.157 7.973 7.414 7.170
0.0152 0.01508 7.40000 0.1233900711 1.3412564119    0.123 -1.977  3.5345  4.596    0 9.713 14.345 12.939 11.415 10.351 9.111 7.933 7.373 7.130
0.0152 0.01508 7.40000 0.1400000006 1.4384526719    0.140 -1.895  3.5406  4.593    0 9.508 14.018 12.637 11.131 10.088 8.893 7.745 7.180 6.939
0.0152 0.01508 7.40000 0.1439539045 1.4593959473    0.144 -1.878  3.5418  4.593    0 9.464 13.948 12.573 11.070 10.031 8.846 7.704 7.138 6.898
